mean_fit_time,mean_score_time,mean_test_score,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,param_DT__min_samples_leaf,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_fit_time,std_score_time,std_test_score
0.00544338226318,0.000554370880127,0.508185642059,,gini,5,3,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",1633,0.502924697299,0.525694368314,0.518127556661,0.49105316351,0.503062037249,8.00456639642e-05,1.71126751722e-05,0.0122661695729
0.00549302101135,0.000561618804932,0.507213458384,,gini,5,4,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",1773,0.502646183232,0.520856305283,0.518127556661,0.491314729515,0.503062037249,0.000125558259305,2.07271190666e-05,0.0109142181303
0.00589909553528,0.00061993598938,0.506843718002,,gini,5,5,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",1821,0.502646183232,0.520856305283,0.518127556661,0.489460227757,0.503062037249,0.000940251596759,0.000136897564744,0.0114641152208
0.00550198554993,0.000543403625488,0.507533288502,,gini,5,6,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",1724,0.502646183232,0.520856305283,0.518127556661,0.492650384294,0.503330550003,0.0003803921022,1.59988637532e-05,0.0105107521071
0.00597901344299,0.000641870498657,0.507550097314,,gini,5,7,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",1722,0.499510781238,0.517982515752,0.518127556661,0.494780728141,0.507329566561,0.000817999870234,0.000135724173266,0.00947016037014
0.00589666366577,0.000610780715942,0.508775733554,,gini,5,8,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",1542,0.506733489554,0.51671619875,0.518127556661,0.494780728141,0.507468899367,0.0008540204302,0.000132438496968,0.00838767780291
0.00554780960083,0.000598573684692,0.511381277301,,gini,5,9,"{'DT__criterion': 'gini', 'DT__max_depth': 5, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",1110,0.50884797749,0.51671619875,0.516146023453,0.498514028012,0.51666242128,0.000486913045619,0.000130734592453,0.00707818439338
0.00679140090942,0.000547552108765,0.517318871896,,gini,6,1,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",285,0.50190179682,0.531529001511,0.537780806969,0.50082297784,0.514544725697,0.000883873264251,1.88827514648e-05,0.0150919869712
0.00692863464355,0.000615787506104,0.516914950477,,gini,6,2,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",338,0.501328256987,0.531145408439,0.537080212477,0.498716898217,0.516291339668,0.000837859014543,0.000136585290864,0.0153897743176
0.00615153312683,0.000564193725586,0.517204061252,,gini,6,3,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",299,0.500380052071,0.536965833699,0.54006805032,0.496242964191,0.512328199141,0.000211884381995,1.23818001278e-05,0.0182212622521
