mean_fit_time,mean_score_time,mean_test_score,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,param_DT__min_samples_leaf,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,std_fit_time,std_score_time,std_test_score
0.00478434562683,0.000571330388387,0.532243232549,,gini,78,4,"{'DT__criterion': 'gini', 'DT__max_depth': 78, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",6841,0.534014209591,0.535790408526,0.526916245389,0.000269535832828,1.27508748646e-05,0.00383288025207
0.00471536318461,0.000606218973796,0.549015211777,,gini,78,5,"{'DT__criterion': 'gini', 'DT__max_depth': 78, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",5373,0.571514209591,0.573290408526,0.502163319215,0.000315068165204,2.15601534248e-05,0.0331097549642
0.00440629323324,0.000564654668172,0.554664676264,,gini,78,6,"{'DT__criterion': 'gini', 'DT__max_depth': 78, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",4583,0.57506660746,0.585790408526,0.503051418682,0.000253358404787,4.60805543719e-06,0.0367278169224
0.00430099169413,0.000599304835002,0.561520651877,,gini,78,7,"{'DT__criterion': 'gini', 'DT__max_depth': 78, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",3406,0.59384991119,0.585790408526,0.504827617616,0.000321918490967,5.40621101293e-05,0.0401897610574
0.00426022211711,0.000581423441569,0.555746219683,,gini,78,8,"{'DT__criterion': 'gini', 'DT__max_depth': 78, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",4245,0.584902309059,0.585790408526,0.496447602131,0.000286878904896,1.39379174171e-05,0.0418972416117
0.00424305597941,0.000564336776733,0.556042416574,,gini,78,9,"{'DT__criterion': 'gini', 'DT__max_depth': 78, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",3980,0.585790408526,0.585790408526,0.496447602131,0.000312625118739,2.93942165516e-06,0.0421049410451
0.00505097707113,0.000573635101318,0.557134189975,,gini,79,1,"{'DT__criterion': 'gini', 'DT__max_depth': 79, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",3939,0.571580817052,0.572468916519,0.527303365669,0.000325861383441,4.72044703322e-06,0.0210792004084
0.00494933128357,0.000564336776733,0.539623125699,,gini,79,2,"{'DT__criterion': 'gini', 'DT__max_depth': 79, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",6284,0.542961811723,0.532238010657,0.543676276358,0.00032226343582,5.76493297683e-06,0.00523236521982
0.00472537676493,0.000560919443766,0.533775523413,,gini,79,3,"{'DT__criterion': 'gini', 'DT__max_depth': 79, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",6740,0.54384991119,0.542961811723,0.514482852849,0.000284602441477,2.43399824001e-06,0.0136354855228
0.00477766990662,0.000647703806559,0.5414697657,,gini,79,4,"{'DT__criterion': 'gini', 'DT__max_depth': 79, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",6119,0.535790408526,0.561678507993,0.526916245389,0.000334262677844,0.000116424023435,0.0147474601243
0.00452375411987,0.000572840372721,0.537000394929,,gini,79,5,"{'DT__criterion': 'gini', 'DT__max_depth': 79, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",6505,0.572402309059,0.548290408526,0.490230905861,0.000224117776139,1.28323446223e-05,0.0344794096022
0.0043613910675,0.000559727350871,0.553776085592,,gini,79,6,"{'DT__criterion': 'gini', 'DT__max_depth': 79, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",4788,0.572402309059,0.585790408526,0.503051418682,0.000322294713783,6.07018675929e-06,0.0362526203423
0.00426967938741,0.000607331593831,0.567466804461,,gini,79,7,"{'DT__criterion': 'gini', 'DT__max_depth': 79, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",2995,0.611678507993,0.585790408526,0.504827617616,0.000327481628889,5.00475877596e-05,0.0455010015039
0.00638071695964,0.00083597501119,0.556042416574,,gini,79,8,"{'DT__criterion': 'gini', 'DT__max_depth': 79, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",3980,0.585790408526,0.585790408526,0.496447602131,0.000489488007541,1.05719815244e-05,0.0421049410451
0.00633764266968,0.000860373179118,0.555746219683,,gini,79,9,"{'DT__criterion': 'gini', 'DT__max_depth': 79, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",4245,0.584902309059,0.585790408526,0.496447602131,0.000486619309302,2.94613940991e-05,0.0418972416117
0.00756510098775,0.000749349594116,0.560001538229,,gini,80,1,"{'DT__criterion': 'gini', 'DT__max_depth': 80, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",3602,0.56263321492,0.567961811723,0.549391993442,0.000493712410676,0.00012980762251,0.00780530757589
0.00491197903951,0.000560363133748,0.53624244822,,gini,80,2,"{'DT__criterion': 'gini', 'DT__max_depth': 80, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",6573,0.54384991119,0.533126110124,0.531743863005,0.000344795215998,2.5703051295e-06,0.0054110171459
0.00472569465637,0.000571648279826,0.545790340261,,gini,80,3,"{'DT__criterion': 'gini', 'DT__max_depth': 80, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",5718,0.569738010657,0.541185612789,0.526415266202,0.000301940414941,7.56037139513e-06,0.01798148671
0.00548934936523,0.000669956207275,0.532339326821,,gini,80,4,"{'DT__criterion': 'gini', 'DT__max_depth': 80, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",6826,0.534902309059,0.559902309059,0.502163319215,0.00122129652817,0.000150721656043,0.0236382094827
0.00675272941589,0.000890652338664,0.548719506091,,gini,80,5,"{'DT__criterion': 'gini', 'DT__max_depth': 80, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",5424,0.569738010657,0.57506660746,0.501275219748,0.000270133826492,4.41266925697e-05,0.0335909009528
0.00655802090963,0.000860293706258,0.554664676264,,gini,80,6,"{'DT__criterion': 'gini', 'DT__max_depth': 80, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",4583,0.57506660746,0.585790408526,0.503051418682,0.000453905409927,3.12884961526e-06,0.0367278169224
0.00558638572693,0.000673294067383,0.561520651877,,gini,80,7,"{'DT__criterion': 'gini', 'DT__max_depth': 80, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",3406,0.59384991119,0.585790408526,0.504827617616,0.000848350952696,0.000134873427427,0.0401897610574
0.00422430038452,0.000563303629557,0.556042416574,,gini,80,8,"{'DT__criterion': 'gini', 'DT__max_depth': 80, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",3980,0.585790408526,0.585790408526,0.496447602131,0.000318167963556,7.5252027917e-06,0.0421049410451
0.00420300165812,0.000563939412435,0.556042416574,,gini,80,9,"{'DT__criterion': 'gini', 'DT__max_depth': 80, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",3980,0.585790408526,0.585790408526,0.496447602131,0.00032380112443,7.3002645945e-06,0.0421049410451
0.00502411524455,0.000569264094035,0.56199781673,,gini,81,1,"{'DT__criterion': 'gini', 'DT__max_depth': 81, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",3386,0.57513321492,0.57513321492,0.535683381154,0.000319431152393,2.61416184161e-06,0.0185916806511
0.00491825739543,0.000572363535563,0.532368691461,,gini,81,2,"{'DT__criterion': 'gini', 'DT__max_depth': 81, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",6824,0.528685612789,0.534902309059,0.533520061939,0.000310251153204,8.20458651012e-06,0.00266580365872
0.00474739074707,0.000559329986572,0.533676208912,,gini,81,3,"{'DT__criterion': 'gini', 'DT__max_depth': 81, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",6745,0.559014209591,0.541185612789,0.500774240561,0.000267126145106,2.5752149814e-06,0.0243593495609
0.00472299257914,0.000570694605509,0.540581175027,,gini,81,4,"{'DT__criterion': 'gini', 'DT__max_depth': 81, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",6184,0.534902309059,0.559902309059,0.526916245389,0.000358970787467,1.8813762338e-05,0.0140511422158
0.00444730122884,0.000563065210978,0.555060187657,,gini,81,5,"{'DT__criterion': 'gini', 'DT__max_depth': 81, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",4457,0.573290408526,0.57506660746,0.51676003097,0.000244212119409,8.64539067171e-06,0.0270695542829
0.00436766942342,0.000556389490763,0.554073264894,,gini,81,6,"{'DT__criterion': 'gini', 'DT__max_depth': 81, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",4717,0.57506660746,0.585790408526,0.501275219748,0.000268696598617,2.06323543958e-06,0.0375590544019
0.00426729520162,0.000564416249593,0.567466804461,,gini,81,7,"{'DT__criterion': 'gini', 'DT__max_depth': 81, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",2995,0.611678507993,0.585790408526,0.504827617616,0.000325395061086,5.26083919634e-06,0.0455010015039
0.00423566500346,0.000560681025187,0.556042416574,,gini,81,8,"{'DT__criterion': 'gini', 'DT__max_depth': 81, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",3980,0.585790408526,0.585790408526,0.496447602131,0.000312089242085,8.99132768232e-07,0.0421049410451
0.00424067179362,0.000564018885295,0.556042416574,,gini,81,9,"{'DT__criterion': 'gini', 'DT__max_depth': 81, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",3980,0.585790408526,0.585790408526,0.496447602131,0.000319878625573,9.97249814564e-06,0.0421049410451
0.00502173105876,0.000564654668172,0.55565762637,,gini,82,1,"{'DT__criterion': 'gini', 'DT__max_depth': 82, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",4419,0.558192717584,0.589409413854,0.519310470465,0.000321769248761,4.3890321323e-06,0.0286699483245
0.00492262840271,0.000567754109701,0.548648573819,,gini,82,2,"{'DT__criterion': 'gini', 'DT__max_depth': 82, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",5434,0.54384991119,0.58134991119,0.520699549119,0.000299730180894,5.75616167775e-06,0.0249886155074
0.00471266110738,0.00056004524231,0.549958820294,,gini,82,3,"{'DT__criterion': 'gini', 'DT__max_depth': 82, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",5247,0.544738010657,0.577797513321,0.527303365669,0.0002637488821,3.75966268301e-06,0.0209395578832
0.00821495056152,0.00101764996847,0.544750146266,,gini,82,4,"{'DT__criterion': 'gini', 'DT__max_depth': 82, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",5803,0.547402309059,0.559902309059,0.526916245389,0.000716057751612,0.000141871720683,0.0135947180582
0.00688536961873,0.000874678293864,0.553480379906,,gini,82,5,"{'DT__criterion': 'gini', 'DT__max_depth': 82, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",4842,0.584902309059,0.573290408526,0.502163319215,0.000345790586181,9.54137795464e-06,0.0365653097678
0.00597174962362,0.000708262125651,0.554073264894,,gini,82,6,"{'DT__criterion': 'gini', 'DT__max_depth': 82, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",4717,0.57506660746,0.585790408526,0.501275219748,0.000373204938394,8.55818278402e-05,0.0375590544019
0.00595331192017,0.00082000096639,0.567466804461,,gini,82,7,"{'DT__criterion': 'gini', 'DT__max_depth': 82, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",2995,0.611678507993,0.585790408526,0.504827617616,0.000592981469028,5.40298561471e-06,0.0455010015039
0.0049029191335,0.000629742940267,0.555746219683,,gini,82,8,"{'DT__criterion': 'gini', 'DT__max_depth': 82, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",4245,0.584902309059,0.585790408526,0.496447602131,0.000502622568583,0.000133307093556,0.0418972416117
0.00397602717082,0.000530242919922,0.556042416574,,gini,82,9,"{'DT__criterion': 'gini', 'DT__max_depth': 82, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",3980,0.585790408526,0.585790408526,0.496447602131,0.000291455983647,1.73024662789e-06,0.0421049410451
0.00473793347677,0.000538984934489,0.559530400718,,gini,83,1,"{'DT__criterion': 'gini', 'DT__max_depth': 83, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",3726,0.560857015986,0.598357015986,0.519310470465,0.000315945330781,5.38893970113e-06,0.0322797877622
0.00465710957845,0.000535249710083,0.542603597939,,gini,83,2,"{'DT__criterion': 'gini', 'DT__max_depth': 83, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",6026,0.540297513321,0.58134991119,0.506102837364,0.000316743686066,3.78978062234e-06,0.0307585210073
0.00746170679728,0.000873327255249,0.541325663336,,gini,83,3,"{'DT__criterion': 'gini', 'DT__max_depth': 83, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",6125,0.54384991119,0.554573712256,0.525527166735,0.00421948736965,0.000473592247408,0.0119902685982
0.0125889778137,0.0014530022939,0.532635523712,,gini,83,4,"{'DT__criterion': 'gini', 'DT__max_depth': 83, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",6806,0.535790408526,0.559902309059,0.502163319215,0.00070784788421,0.000333810551816,0.0236740060402
0.00906133651733,0.00103243192037,0.553875400093,,gini,83,5,"{'DT__criterion': 'gini', 'DT__max_depth': 83, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",4785,0.569738010657,0.57506660746,0.51676003097,0.000312762468318,6.92083137169e-05,0.0263128866981
0.00721534093221,0.000967979431152,0.554664676264,,gini,83,6,"{'DT__criterion': 'gini', 'DT__max_depth': 83, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",4583,0.57506660746,0.585790408526,0.503051418682,0.000575174476792,0.000221868782185,0.0367278169224
0.00589672724406,0.000723997751872,0.561520651877,,gini,83,7,"{'DT__criterion': 'gini', 'DT__max_depth': 83, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",3406,0.59384991119,0.585790408526,0.504827617616,0.000512478922572,7.86256936521e-05,0.0401897610574
0.00486389795939,0.000623385111491,0.555746219683,,gini,83,8,"{'DT__criterion': 'gini', 'DT__max_depth': 83, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",4245,0.584902309059,0.585790408526,0.496447602131,0.00034686340908,2.88189673139e-05,0.0418972416117
0.00471297899882,0.000649054845174,0.555746219683,,gini,83,9,"{'DT__criterion': 'gini', 'DT__max_depth': 83, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",4245,0.584902309059,0.585790408526,0.496447602131,0.000342865996229,4.20024401629e-05,0.0418972416117
0.00532873471578,0.000632683436076,0.57122336747,,gini,84,1,"{'DT__criterion': 'gini', 'DT__max_depth': 84, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",2900,0.574245115453,0.601909413854,0.537459580088,0.000423604685843,6.07614581068e-05,0.026394586267
0.00556008021037,0.000726222991943,0.534365952373,,gini,84,2,"{'DT__criterion': 'gini', 'DT__max_depth': 84, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",6706,0.555461811723,0.529573712256,0.518035250717,0.000629857074373,0.000137223649157,0.0156488178528
0.00757265090942,0.000840028127035,0.546186342858,,gini,84,3,"{'DT__criterion': 'gini', 'DT__max_depth': 84, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",5676,0.557238010657,0.542073712256,0.539235779023,0.00206734465229,0.000191007492143,0.00790330940177
0.00762486457825,0.000868399937948,0.544453949375,,gini,84,4,"{'DT__criterion': 'gini', 'DT__max_depth': 84, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",5845,0.546514209591,0.559902309059,0.526916245389,0.000450983473915,2.9072949192e-05,0.0135432844627
0.00669638315837,0.000783284505208,0.556760269267,,gini,84,5,"{'DT__criterion': 'gini', 'DT__max_depth': 84, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",3952,0.59384991119,0.573290408526,0.503051418682,0.000137655206175,1.75215578455e-05,0.038864073787
0.00592056910197,0.000729560852051,0.553184674221,,gini,84,6,"{'DT__criterion': 'gini', 'DT__max_depth': 84, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",4866,0.572402309059,0.585790408526,0.501275219748,0.000313760319577,2.44755764706e-05,0.0370803380258
0.00554537773132,0.000713984171549,0.561520651877,,gini,84,7,"{'DT__criterion': 'gini', 'DT__max_depth': 84, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",3406,0.59384991119,0.585790408526,0.504827617616,0.00048579461219,1.90906976822e-05,0.0401897610574
0.0044682820638,0.000572363535563,0.556042416574,,gini,84,8,"{'DT__criterion': 'gini', 'DT__max_depth': 84, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",3980,0.585790408526,0.585790408526,0.496447602131,5.82920288626e-05,5.75616167775e-06,0.0421049410451
0.00424432754517,0.000571091969808,0.556042416574,,gini,84,9,"{'DT__criterion': 'gini', 'DT__max_depth': 84, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",3980,0.585790408526,0.585790408526,0.496447602131,0.000308020011102,8.77806426461e-07,0.0421049410451
0.00514841079712,0.000592629114787,0.557730513401,,gini,85,1,"{'DT__criterion': 'gini', 'DT__max_depth': 85, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",3904,0.563521314387,0.589409413854,0.520198569932,0.000392434422225,2.01218626526e-05,0.0285467351462
0.00542036692301,0.000649293263753,0.547564574373,,gini,85,2,"{'DT__criterion': 'gini', 'DT__max_depth': 85, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",5588,0.541185612789,0.569738010657,0.531743863005,0.000417759895049,2.59327625333e-05,0.0161520370599
0.00673524538676,0.000766038894653,0.533380994432,,gini,85,3,"{'DT__criterion': 'gini', 'DT__max_depth': 85, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",6759,0.559014209591,0.542073712256,0.498998041627,0.000574052011669,7.42039925272e-05,0.0252580679499
0.00572562217712,0.000677347183228,0.544750146266,,gini,85,4,"{'DT__criterion': 'gini', 'DT__max_depth': 85, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",5803,0.547402309059,0.559902309059,0.526916245389,0.000330860910891,1.10824040872e-05,0.0135947180582
0.00487073262533,0.000622272491455,0.540576481181,,gini,85,5,"{'DT__criterion': 'gini', 'DT__max_depth': 85, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",6197,0.582238010657,0.548290408526,0.491119005329,0.000400261000587,5.47162414661e-05,0.0375921833455
0.0046132405599,0.000578721364339,0.554073264894,,gini,85,6,"{'DT__criterion': 'gini', 'DT__max_depth': 85, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",4717,0.57506660746,0.585790408526,0.501275219748,0.000430786695401,5.17001341734e-06,0.0375590544019
0.00446836153666,0.000589609146118,0.561520651877,,gini,85,7,"{'DT__criterion': 'gini', 'DT__max_depth': 85, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",3406,0.59384991119,0.585790408526,0.504827617616,0.000356757606294,7.77941471323e-06,0.0401897610574
0.00475271542867,0.000611384709676,0.556042416574,,gini,85,8,"{'DT__criterion': 'gini', 'DT__max_depth': 85, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",3980,0.585790408526,0.585790408526,0.496447602131,0.000532249398628,3.18008639665e-05,0.0421049410451
0.00448330243429,0.000593662261963,0.555746219683,,gini,85,9,"{'DT__criterion': 'gini', 'DT__max_depth': 85, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",4245,0.584902309059,0.585790408526,0.496447602131,0.000278570137872,1.24176184336e-05,0.0418972416117
0.00535464286804,0.00065541267395,0.569253724584,,gini,86,1,"{'DT__criterion': 'gini', 'DT__max_depth': 86, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",2953,0.586745115453,0.577797513321,0.543175297172,0.00048416730288,0.000122901173831,0.0187837407049
0.0050196647644,0.000585317611694,0.53574614871,,gini,86,2,"{'DT__criterion': 'gini', 'DT__max_depth': 86, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",6602,0.53134991119,0.56884991119,0.506990936831,0.000508935270742,2.73222559847e-05,0.0254411106983
0.0045112768809,0.000542720158895,0.53784419774,,gini,86,3,"{'DT__criterion': 'gini', 'DT__max_depth': 86, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",6454,0.55634991119,0.554573712256,0.502550439495,0.000276132931277,1.04112479479e-05,0.0249463005947
0.00459496180216,0.000579436620076,0.536708400679,,gini,86,4,"{'DT__criterion': 'gini', 'DT__max_depth': 86, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",6528,0.547402309059,0.535790408526,0.526916245389,0.000374425496451,2.71506553817e-05,0.00838741796713
0.00429670015971,0.000552336374919,0.557155780659,,gini,86,5,"{'DT__criterion': 'gini', 'DT__max_depth': 86, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",3937,0.58134991119,0.573290408526,0.51676003097,0.000167352671586,1.21044235749e-05,0.0287295515641
0.00411264101664,0.00054399172465,0.553776085592,,gini,86,6,"{'DT__criterion': 'gini', 'DT__max_depth': 86, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",4788,0.572402309059,0.585790408526,0.503051418682,0.000290201630207,1.0929757669e-05,0.0362526203423
0.00405073165894,0.000539302825928,0.567466804461,,gini,86,7,"{'DT__criterion': 'gini', 'DT__max_depth': 86, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",2995,0.611678507993,0.585790408526,0.504827617616,0.000312153995669,2.05095416714e-06,0.0455010015039
0.00400797526042,0.000533103942871,0.555746219683,,gini,86,8,"{'DT__criterion': 'gini', 'DT__max_depth': 86, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",4245,0.584902309059,0.585790408526,0.496447602131,0.000295854326875,1.55734363733e-06,0.0418972416117
0.0039656162262,0.000529050827026,0.556042416574,,gini,86,9,"{'DT__criterion': 'gini', 'DT__max_depth': 86, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",3980,0.585790408526,0.585790408526,0.496447602131,0.000296067688503,7.78671818664e-07,0.0421049410451
0.0064336458842,0.000714699427287,0.568462483591,,gini,87,1,"{'DT__criterion': 'gini', 'DT__max_depth': 87, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",2965,0.582304618117,0.56263321492,0.560436307328,0.00150380273425,0.000129583123658,0.00983290524835
0.00735799471537,0.000865300496419,0.542607309374,,gini,87,2,"{'DT__criterion': 'gini', 'DT__max_depth': 87, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",6023,0.526909413854,0.557238010657,0.543676276358,0.000707450702379,5.68051409869e-05,0.0124080277934
0.00717735290527,0.000898361206055,0.540830346237,,gini,87,3,"{'DT__criterion': 'gini', 'DT__max_depth': 87, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",6171,0.545626110124,0.577797513321,0.498998041627,0.000402294363276,7.20797369854e-06,0.032343702603
0.00662978490194,0.000789642333984,0.537300794461,,gini,87,4,"{'DT__criterion': 'gini', 'DT__max_depth': 87, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",6477,0.548290408526,0.536678507993,0.526916245389,0.000710586255436,0.000109425730026,0.0087358540709
0.00591230392456,0.000786066055298,0.548422817995,,gini,87,5,"{'DT__criterion': 'gini', 'DT__max_depth': 87, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",5485,0.569738010657,0.573290408526,0.502163319215,0.000938340917615,0.000122919672968,0.0327154492526
0.00651939709981,0.000850359598796,0.554664676264,,gini,87,6,"{'DT__criterion': 'gini', 'DT__max_depth': 87, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",4583,0.57506660746,0.585790408526,0.503051418682,0.000475580001998,3.82131426499e-06,0.0367278169224
0.00624251365662,0.000821431477865,0.567171098776,,gini,87,7,"{'DT__criterion': 'gini', 'DT__max_depth': 87, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",3053,0.611678507993,0.585790408526,0.503939518149,0.000412878249413,5.71652428575e-06,0.0459081892415
0.00565616289775,0.000705560048421,0.556042416574,,gini,87,8,"{'DT__criterion': 'gini', 'DT__max_depth': 87, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",3980,0.585790408526,0.585790408526,0.496447602131,0.000562677320483,8.19046382137e-05,0.0421049410451
0.00593932469686,0.000773906707764,0.555746219683,,gini,87,9,"{'DT__criterion': 'gini', 'DT__max_depth': 87, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",4245,0.584902309059,0.585790408526,0.496447602131,0.000433203358015,6.60254472764e-05,0.0418972416117
0.00717274347941,0.000815629959106,0.566166296764,,gini,88,1,"{'DT__criterion': 'gini', 'DT__max_depth': 88, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",3114,0.571580817052,0.590297513321,0.536571480621,0.000486448161268,9.47295152394e-06,0.0222624887296
0.00696992874146,0.000736713409424,0.542603597939,,gini,88,2,"{'DT__criterion': 'gini', 'DT__max_depth': 88, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",6026,0.541185612789,0.580461811723,0.506102837364,0.000439932909863,0.000141583035248,0.0303692860294
0.00450936953227,0.000530958175659,0.53308381513,,gini,88,3,"{'DT__criterion': 'gini', 'DT__max_depth': 88, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",6781,0.54384991119,0.554573712256,0.500774240561,0.00025253096115,2.24502037236e-06,0.0232436219453
0.00441606839498,0.000535647074382,0.53650829806,,gini,88,4,"{'DT__criterion': 'gini', 'DT__max_depth': 88, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",6548,0.547402309059,0.559902309059,0.502163319215,0.00027098746552,6.07018675929e-06,0.0247965071193
0.0042253335317,0.000547011693319,0.545833654506,,gini,88,5,"{'DT__criterion': 'gini', 'DT__max_depth': 88, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",5708,0.572402309059,0.548290408526,0.51676003097,0.000212188189649,1.8765358081e-05,0.0227791085375
0.00411566098531,0.000540018081665,0.554073264894,,gini,88,6,"{'DT__criterion': 'gini', 'DT__max_depth': 88, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",4717,0.57506660746,0.585790408526,0.501275219748,0.000303452584632,1.06250190521e-05,0.0375590544019
0.0040717124939,0.000540018081665,0.567466804461,,gini,88,7,"{'DT__criterion': 'gini', 'DT__max_depth': 88, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",2995,0.611678507993,0.585790408526,0.504827617616,0.000309689551712,7.12335772206e-06,0.0455010015039
0.00398643811544,0.000527620315552,0.555746219683,,gini,88,8,"{'DT__criterion': 'gini', 'DT__max_depth': 88, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",4245,0.584902309059,0.585790408526,0.496447602131,0.000295247845438,2.48535406925e-06,0.0418972416117
0.00396704673767,0.000530958175659,0.555746219683,,gini,88,9,"{'DT__criterion': 'gini', 'DT__max_depth': 88, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",4245,0.584902309059,0.585790408526,0.496447602131,0.00029507289279,2.53068341066e-06,0.0418972416117
0.00639963150024,0.000677029291789,0.562690016219,,gini,89,1,"{'DT__criterion': 'gini', 'DT__max_depth': 89, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",3354,0.57513321492,0.564409413854,0.548503893975,0.00241530521003,0.000202867204433,0.0109377060684
0.00927368799845,0.00101606051127,0.531973671274,,gini,89,2,"{'DT__criterion': 'gini', 'DT__max_depth': 89, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",6863,0.54384991119,0.533126110124,0.518923350184,0.000910621742853,0.000177741579295,0.0102074224567
0.00647044181824,0.000738541285197,0.545003028911,,gini,89,3,"{'DT__criterion': 'gini', 'DT__max_depth': 89, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",5784,0.533126110124,0.565297513321,0.536571480621,0.000224634926743,4.01871864272e-05,0.014425041722
0.00579492251078,0.000716686248779,0.524593778125,,gini,89,4,"{'DT__criterion': 'gini', 'DT__max_depth': 89, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",7039,0.535790408526,0.535790408526,0.502163319215,0.000226912397597,6.57052651715e-05,0.0158475726261
