mean_fit_time,mean_score_time,mean_test_score,param_KNN__algorithm,param_KNN__leaf_size,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.00336921215057,0.024810552597,0.499112029736,ball_tree,1,manhattan,19,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19}",2290,0.5,0.498815165877,0.498815165877,0.498815165877,0.000878453125283,0.00223432861229,0.000513426021506
0.00288146734238,0.0260479450226,0.5,ball_tree,1,manhattan,20,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 20}",1227,0.5,0.5,0.5,0.5,0.00036458692744,0.00512017780833,1.24044295321e-16
0.00336557626724,0.0258651971817,0.499703791469,ball_tree,1,manhattan,20,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 20}",2002,0.5,0.498815165877,0.5,0.5,0.00142535368973,0.00693760199943,0.000513048224991
0.0026987195015,0.0232315063477,0.5,ball_tree,1,manhattan,21,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 21}",1227,0.5,0.5,0.5,0.5,0.000335354838139,0.00171922226413,1.24044295321e-16
0.00276076793671,0.0230687260628,0.499703791469,ball_tree,1,manhattan,21,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 21}",2002,0.5,0.498815165877,0.5,0.5,0.00033306668036,0.00151778458772,0.000513048224991
0.00273430347443,0.0233869552612,0.5,ball_tree,1,manhattan,22,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22}",1227,0.5,0.5,0.5,0.5,0.000311227511945,0.00145749912706,1.24044295321e-16
0.0026947259903,0.0232543349266,0.5,ball_tree,1,manhattan,22,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22}",1227,0.5,0.5,0.5,0.5,0.000305972024472,0.00150126400778,1.24044295321e-16
0.00287467241287,0.0249600410461,0.5,ball_tree,1,manhattan,23,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 23}",1227,0.5,0.5,0.5,0.5,0.000266890318276,0.00116416952894,1.24044295321e-16
0.00276875495911,0.023544549942,0.5,ball_tree,1,manhattan,23,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 23}",1227,0.5,0.5,0.5,0.5,0.00038151357071,0.00159849248138,1.24044295321e-16
0.00272351503372,0.0236617922783,0.5,ball_tree,1,manhattan,24,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 24}",1227,0.5,0.5,0.5,0.5,0.000324001435583,0.00153897628007,1.24044295321e-16
