mean_fit_time,mean_score_time,mean_test_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.264837026596,0.0441852211952,0.502823042655,relu,0.10000000000000001,"(25,)","{'MLP__hidden_layer_sizes': (25,), 'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001}",71,0.5,0.5,0.5,0.511317208694,0.098594219031,0.0261523701472,0.00489687584589
0.369214951992,0.00978827476501,0.515625627763,relu,0.10000000000000001,"(50,)","{'MLP__hidden_layer_sizes': (50,), 'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001}",13,0.514302600473,0.51429699842,0.497630331754,0.536321294329,0.152345621984,0.0012700609962,0.0137360222858
0.261566996574,0.00321328639984,0.499112076213,relu,0.10000000000000001,"(100,)","{'MLP__hidden_layer_sizes': (100,), 'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001}",297,0.498817966903,0.498815165877,0.5,0.498815165877,0.13209729755,0.00200023507738,0.000512644313997
0.2198792696,0.0290901660919,0.5,relu,0.10000000000000001,"(25, 25)","{'MLP__hidden_layer_sizes': (25, 25), 'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001}",90,0.5,0.5,0.5,0.5,0.0684035173266,0.00899212806997,1.24044295321e-16
0.105712175369,0.0058953166008,0.5,relu,0.10000000000000001,"(50, 50)","{'MLP__hidden_layer_sizes': (50, 50), 'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001}",90,0.5,0.5,0.5,0.5,0.0718717466154,0.00455021131895,1.24044295321e-16
0.319037795067,0.00767868757248,0.5,relu,0.10000000000000001,"(100, 100)","{'MLP__hidden_layer_sizes': (100, 100), 'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001}",90,0.5,0.5,0.5,0.5,0.116342069706,0.00366989111361,1.24044295321e-16
0.224498033524,0.0416586995125,0.499111513839,relu,0.10000000000000001,"(25, 25, 25)","{'MLP__hidden_layer_sizes': (25, 25, 25), 'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001}",298,0.496453900709,0.5,0.5,0.5,0.0807874126497,0.0214344131697,0.00153663674521
0.278135001659,0.0074263215065,0.499704446798,relu,0.10000000000000001,"(50, 50, 50)","{'MLP__hidden_layer_sizes': (50, 50, 50), 'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001}",265,0.5,0.5,0.5,0.498815165877,0.0596657974563,0.00269313485504,0.000512669312386
0.41960978508,0.0082899928093,0.5,relu,0.10000000000000001,"(100, 100, 100)","{'MLP__hidden_layer_sizes': (100, 100, 100), 'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001}",90,0.5,0.5,0.5,0.5,0.12094054498,0.000462796482678,1.24044295321e-16
0.45580804348,0.0375882983208,0.500910478245,relu,0.031622776601683791,"(25,)","{'MLP__hidden_layer_sizes': (25,), 'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791}",88,0.496453900709,0.513112164297,0.497630331754,0.49644549763,0.157422801429,0.0138277859296,0.00706111664114
