mean_fit_time,mean_score_time,mean_test_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
1.0489205718,0.0302159786224,0.142857142857,logistic,0.01,"(50, 50, 50)","{'MLP__hidden_layer_sizes': (50, 50, 50), 'MLP__activation': 'logistic', 'MLP__alpha': 0.01}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.140328057593,0.0020599361992,1.38609912273e-17
1.25889056921,0.0325099825859,0.142857142857,logistic,0.01,"(100, 100, 100)","{'MLP__hidden_layer_sizes': (100, 100, 100), 'MLP__activation': 'logistic', 'MLP__alpha': 0.01}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.174519589314,0.0192006230467,1.38609912273e-17
0.493338227272,0.00194698572159,0.179346021205,logistic,0.0031622776601683794,"(25,)","{'MLP__hidden_layer_sizes': (25,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794}",189,0.172211266069,0.173816814116,0.20233298598,0.169008292467,0.192204829792,0.000317277864422,0.0133857312282
0.245404481888,0.0339012742043,0.181038203788,logistic,0.0031622776601683794,"(50,)","{'MLP__hidden_layer_sizes': (50,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794}",181,0.174034274401,0.178212560684,0.187913174393,0.184012974691,0.0347383209852,0.0307840711576,0.00532075199846
2.26735520363,0.0174195766449,0.2012074706,logistic,0.0031622776601683794,"(100,)","{'MLP__hidden_layer_sizes': (100,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794}",141,0.205108875247,0.212179552499,0.207711391823,0.179766628059,0.795788453341,0.00314860003678,0.0126151897181
0.380226016045,0.00871241092682,0.155943793215,logistic,0.0031622776601683794,"(25, 25)","{'MLP__hidden_layer_sizes': (25, 25), 'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794}",222,0.148677396695,0.176824835506,0.15292700658,0.14533071293,0.109590093006,0.00720221208384,0.0123540158715
1.27139753103,0.0211359262466,0.143048170345,logistic,0.0031622776601683794,"(50, 50)","{'MLP__hidden_layer_sizes': (50, 50), 'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794}",251,0.142857142857,0.142857142857,0.143621084798,0.142857142857,0.381791694889,0.00394281193046,0.000330820810321
0.904686748981,0.050028026104,0.146634961814,logistic,0.0031622776601683794,"(100, 100)","{'MLP__hidden_layer_sizes': (100, 100), 'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794}",240,0.142857142857,0.142857142857,0.142857142857,0.158005064196,0.342087671079,0.0329255407359,0.00655394448567
0.372349977493,0.00797176361084,0.142857142857,logistic,0.0031622776601683794,"(25, 25, 25)","{'MLP__hidden_layer_sizes': (25, 25, 25), 'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.0902820093146,0.00673631474302,1.38609912273e-17
0.901715219021,0.0271522402763,0.142857142857,logistic,0.0031622776601683794,"(50, 50, 50)","{'MLP__hidden_layer_sizes': (50, 50, 50), 'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.0948677294158,0.00495387308799,1.38609912273e-17
